folio,side,par,line,,,,,,,,,,,,,,,,,,
114,V,1,2,"8,c^c,c,8,a,x","4,o,M,c,o,8,9","cc,o,8,8,9","o,M,o,x","cc,c,8,a,x","o,M,a,n","cc,c,8,o,x","cc,c,8,a,n","c^c,c,8,9","4,o,M,cc,c,8","8,x",,,,,,,
114,V,1,3,"o,c,o,2","4,o,M,cc,c,o","o,8,a,n","4,o,M,a,n","o,M,a,Z","4,o,M,cc,8","8,o,x","4,o,M,cc,c,8,9","cc,o,M,9","o,x","x,cc,8,a,n","8,a,x",,,,,,
114,V,1,4,"4,o,N,c,8,9","cc,c,o","c,M,c,c,8,9","4,o,M,c,8","4,o,M,c,8,o,x","cc,c,8,a,Z","4,o,M,c,8,9","o,N,c,c,8,9","8,a,m","cc,c,8,a,n","o,N,9",,,,,,,
114,V,1,5,"cc,c,8,9","4,o,N,c,c,8,9","o,N,a,x,9","cc,c,c,8,a,n","c^c,c,8,9",,,,,,,,,,,,,
114,V,3,1,"P2,cc,c,8,cc,8,9","4,o,M,c,c,8,9","4,o,N,c,8,a,n","cc,8,a,m","4,o,N,c,8,9","cc,c,8,a,n","4,o,c,c,8,9","4,o,M,c,9","4,o,M,a,m",,,,,,,,,
114,V,3,2,"2,o,c,2",a,"c,c,o,2","a,m","o,x,N,c,c,9","o,x,N,c,c,9","N,c,o,x","4,o,M,cc,c,c,8,9","4,o,c,N,c,c,8","2,N,a,m","c^c,c,c,8,9","4,o,M,a,x","cc,c,8,9",,,,,
114,V,3,3,"o,x,N,c,c,2","cc,c,8,a,m","4,o,M,a,m","o,x","cc,c,8,a,m","cc,c,8,a,n","8,a,n","cc,c,M,c,8,9",,,,,,,,,,
114,V,7,1,"M,c^c,c,8,a,n","4,o,M,cc,o,8,9","4,o,N,o,x","c^c,c,8,9","4,o,N,cc,c,8,9","8,a,m","4,o,P1,cc,8,a,Z","cc,8,o,Z","cc,8,9","8,a,Z,9",,,,,,,,
114,V,7,2,"8,a,i,Z","cc,c,c,o","cc,9","cc,8,a,m","4,o,N,c,8,9","o,M,cc,c,o","8,a,m","4,o,N,cc,8,9","o,M,c,8,a,x","8,a,n","a,Z,a,x",,,,,,,
114,V,7,3,"9,cc,c,8,a,Z","c^c,o,8","4,o,N,a,m","4,o,M,cc,c,9","cc,o,c,N,c,9","o,x,N,c,8,9","o,M,c,cc,9","9,N,c,8,c,N,c,9",,,,,,,,,,
114,V,9,1,"P2,cc,c,o,8,a,x","cc,c,o,P2,cc,c,o,8","4,o,M,o,2","a,Z,a,m","4,o,M,a,x","cc,c,o","P2,cc,8,a,x","4,o,c,c,8,9","cc,c,M,c,c,9",,,,,,,,,
114,V,9,2,o,"c^c,c,c,o",x,"N,cc,c,?","o,N,c,c,9","4,o,M,c,o,Z","cc,o,N,a,m","cc,8,9","4,o,N,a,m","cc,o,N,c,c,9","M,a,n","a,Z,9",,,,,,
114,V,9,3,"M,cc,c,8,9","c^c,8,o","4,o,M,cc,c,8","cc,c,c,2","a,Z","a,m","cc,c,M,a,Q",,,,,,,,,,,
114,V,11,1,"N,a,m","c^c,c,c,9","o,a,m","c^c,c,o,x","4,o,M,c,c,9","4,o,N,c,c,c,8,9","cc,c,o","c,M,c,c,c,9","4,o,N,c,c,o","x,N,c,a,x,9",,,,,,,,
114,V,11,2,"o,x,N,c,c,cc,9","o,x","o,a,m","a,m","cc,o,c,M,c,c,9","4,o,M,c,8,a,x","o,c,M,c,9","2,o,M,c,9","cc,c,o,2","a,i,Z",,,,,,,,
114,V,11,3,"9,c^c,c,9","N,a,i,Z","9,M,c,c,c,9","4,o,N,a,m","cc,c,N,c,9","cc,o,8,a,m","o,x,N,a,n,Q",,,,,,,,,,,
115,V,8,1,"P2,cc,c,o","cc,c,c,o,8,9","4,o,M,c,c,o,M,cc,9","2,o,n","o,P2,cc,c,c,2","cc,P2,cc,c,o,8","Z,cc,x","cc,o","P2,cc,8,9","4,o,P2,cc,a,Q",,,,,,,,
115,V,8,2,"9,N,c,c,2","a,m","o,x,N,c,c,o,8,9","4,o,2","a,n","cc,c,o,8,a,n","cc,c,M,c,9","M,cc,c,8,9","4,o,N,c,c,8,9","x,N,c,c,8,a,2?",,,,,,,,
115,V,8,3,"8,cc,c,c,8,9","N,cc,c,8,9","x,cc,c,c,9","Z,o,Z","a,x","cc,o,N,c,8,9","8,o,x","4,o,N,c,c,c,o,2","4,o,x,N,c,c,8,9","4,o,N,a,Z","o,Z",,,,,,,
115,V,8,4,"o,x,a,n","cc,c,o","x,N,a,n","cc,c,c,9","4,o,M","cc,c,o,8,9","x,o",Z,"a,m","o,M,c,c,8","cc,N,a,x","N,cc,c,M,a,Q",,,,,,
115,V,8,5,"9,cc,c,9","x,cc,o",x,"o,Z","cc,c,8,9","cc,o,x","cc,c,8,9","cc,8,9",,,,,,,,,,
115,V,10,1,"P2,cc,8,a,i,Z","o,P2,cc,c,8,9","4,o,P2,o,Z","n,Z,cc,a,x","c^c,c,c,9","4,o,M,a,n","cc,c,M,9","Z,o,8,a,n","o,P2,cc,c,P2,9","c^c,o,N,cc,9",,,,,,,,
115,V,10,2,"9,N,cc,c,8,9","o,N,a,Z","cc,c,8,a,Z","Z,o,x,c^c,c,c,8,9","x,N,cc,8,9","cc,8,8,9","cc,c,M,c,c,8,9","cc,c,c,9","M,c,c,o","8,a,m",,,,,,,,
115,V,10,3,"9,cc,c,8,a,x","4,o,M,cc,9","cc,c,M,c,9","c,8,a,x","x,cc,c,8,9",,,,,,,,,,,,,
116,R,1,1,"N,cc,8,P2,9","c^c,c,9","4,o,N,a,n","o,M,a,x","c^c,c,8,9","4,o,M,c,c,9","c^c,c,a,Z","a,n","o,Z","x,x,o,Z,9","c^c,c,a,Z","a,Q,o,Q",,,,,,
116,R,1,2,"o,a,n","cc,c,c?,Z","a,n","o,N,c,c,9","o,N,c,c,9","c^c,9","x,a,Z","a,Z","a,m+","o,N,9","cc,a,Z","a,2","o,N,a,n","9,N,a,?,a,Q",,,,
116,R,1,3,"8,a,n","cc,x","x,c^c,c,9","c,M,c,9","x,c^c,c,8,9","o,M,c,o,Z","c^c,c,9","4,o","2,a,x,9",,,,,,,,,
116,R,3,1,"P2,cc,o,x","cc,8,9","M,c,o,8,9","o,M,c,9","4,o","4,o,N,a,n","4,o,M,c,c,9","M,o,N,a,n","o,M,c,8,9","M,o,M,o,x","Z,o,M,9,8,9",,,,,,,
116,R,3,2,"8,a,Z","9,M,c,c,8,9","cc,c,8,9","4,o,N,c,c,9","4,o,N,a,n","4,o,M,o,8,9","o,M,c,c,8,a,Z","o,M,c,8,9","x,8,9","x,cc,c,8,9",,,,,,,,
116,R,3,3,"4,o,N,c,c,9","x,cc,c,9","4,o,N,c,c,8,9","4,o,N,a,n","o,N,c,c,9","x,N,a,n",,,,,,,,,,,,
